string_protein_id	uniprotkb
9606.ENSP00000369134	1.2.4.1
9606.ENSP00000369139	4495
9606.ENSP00000369145	3.1.11.7
9606.ENSP00000369146	4499
9606.ENSP00000369154	4093
9606.ENSP00000369157	283297
9606.ENSP00000369162	2.7.11.1
9606.ENSP00000369176	4712
9606.ENSP00000369192	29959
9606.ENSP00000369198	10149
9606.ENSP00000369210	100526761
9606.ENSP00000369213	23586
9606.ENSP00000369217	1WD2
9606.ENSP00000369238	203102
9606.ENSP00000369251	2.7.7.-
9606.ENSP00000369268	1262
9606.ENSP00000369270	6239
9606.ENSP00000369274	5256
9606.ENSP00000369286	3B2D
9606.ENSP00000369291	137994
9606.ENSP00000369292	54809
9606.ENSP00000369293	1ILM
9606.ENSP00000369299	10346
9606.ENSP00000369314	1B4Q
9606.ENSP00000369317	3853
9606.ENSP00000369318	22836
9606.ENSP00000369320	3JD6
9606.ENSP00000369325	2.7.11.22
9606.ENSP00000369328	158038
9606.ENSP00000369335	3.6.4.12
9606.ENSP00000369344	285601
9606.ENSP00000369346	153642
9606.ENSP00000369349	3887
9606.ENSP00000369371	54586
9606.ENSP00000369372	139105
9606.ENSP00000369373	2.3.2.27
9606.ENSP00000369375	1FVR
9606.ENSP00000369380	6322
9606.ENSP00000369383	4358
9606.ENSP00000369390	2.7.11.22
9606.ENSP00000369391	10799
9606.ENSP00000369395	64922
9606.ENSP00000369399	83959
9606.ENSP00000369400	4810
9606.ENSP00000369409	91828
9606.ENSP00000369411	5983
9606.ENSP00000369419	1.16.1.9
9606.ENSP00000369424	3CFS
9606.ENSP00000369431	79886
9606.ENSP00000369436	54522
9606.ENSP00000369438	353333
9606.ENSP00000369440	117854
9606.ENSP00000369442	3.2.1.31
9606.ENSP00000369453	1993
9606.ENSP00000369456	2CAR
9606.ENSP00000369461	10455
9606.ENSP00000369465	55787
9606.ENSP00000369473	90634
9606.ENSP00000369497	1N0W
9606.ENSP00000369500	SYAP1_HUMAN
9606.ENSP00000369530	1.13.11.-
9606.ENSP00000369531	143630
9606.ENSP00000369538	2665
9606.ENSP00000369545	4OWT
9606.ENSP00000369547	795
9606.ENSP00000369553	3445
9606.ENSP00000369554	1ITF
9606.ENSP00000369558	3443
9606.ENSP00000369559	390063
9606.ENSP00000369564	3449
9606.ENSP00000369566	3446
9606.ENSP00000369568	390058
9606.ENSP00000369571	3448
9606.ENSP00000369573	79339
9606.ENSP00000369574	3452
9606.ENSP00000369578	3467
9606.ENSP00000369581	1AU1
9606.ENSP00000369592	317762
9606.ENSP00000369599	54914
9606.ENSP00000369604	157574
9606.ENSP00000369611	84654
9606.ENSP00000369614	116840
9606.ENSP00000369618	60493
9606.ENSP00000369627	26240
9606.ENSP00000369636	221749
9606.ENSP00000369643	2925
9606.ENSP00000369647	551
9606.ENSP00000369666	54620
9606.ENSP00000369674	9274
9606.ENSP00000369677	11117
9606.ENSP00000369681	3.4.19.12
9606.ENSP00000369682	28S ribosomal protein S13, mitochondrial
9606.ENSP00000369689	2B1U
9606.ENSP00000369695	2LM0
9606.ENSP00000369699	57393
9606.ENSP00000369702	10184
9606.ENSP00000369703	7280
9606.ENSP00000369716	1107
9606.ENSP00000369725	23538
9606.ENSP00000369728	119679
9606.ENSP00000369729	401667
9606.ENSP00000369738	401665
9606.ENSP00000369739	2OCG
9606.ENSP00000369744	A6NGY5
9606.ENSP00000369753	3.4.24.-
9606.ENSP00000369755	388125
9606.ENSP00000369756	3.1.3.48
9606.ENSP00000369757	40S ribosomal protein S6
9606.ENSP00000369774	K7EJ80
9606.ENSP00000369777	79724
9606.ENSP00000369784	uc001ihy.3
9606.ENSP00000369786	1.13.11.24
9606.ENSP00000369798	114131
9606.ENSP00000369810	4BX9
9606.ENSP00000369814	1.1.1.-
9606.ENSP00000369816	1D2S
9606.ENSP00000369820	2.4.1.198
9606.ENSP00000369822	1.10.5.1
9606.ENSP00000369840	122046
9606.ENSP00000369849	84935
9606.ENSP00000369853	25966
9606.ENSP00000369855	140462
9606.ENSP00000369857	4JLU
9606.ENSP00000369860	158747
9606.ENSP00000369863	2.3.1.-
9606.ENSP00000369871	54801
9606.ENSP00000369887	79811
9606.ENSP00000369889	1280
9606.ENSP00000369895	54960
9606.ENSP00000369897	6.1.1.16
9606.ENSP00000369899	10670
9606.ENSP00000369907	158297
9606.ENSP00000369915	4676
9606.ENSP00000369921	92949
9606.ENSP00000369927	1.-.-.-
9606.ENSP00000369948	5002
9606.ENSP00000369960	148
9606.ENSP00000369962	150084
9606.ENSP00000369963	128653
9606.ENSP00000369965	3LKX
9606.ENSP00000369967	Q6ZPB1
9606.ENSP00000369976	25975
9606.ENSP00000369979	3.4.17.-
9606.ENSP00000369981	1X03
9606.ENSP00000369989	5.6.1.1
9606.ENSP00000369996	3.4.19.12
9606.ENSP00000370003	665
9606.ENSP00000370010	1UY5
9606.ENSP00000370013	79810
9606.ENSP00000370021	54875
9606.ENSP00000370022	57593
9606.ENSP00000370023	1.1.1.211
9606.ENSP00000370034	51284
9606.ENSP00000370047	54796
9606.ENSP00000370055	2GOW
9606.ENSP00000370057	4WND
9606.ENSP00000370058	100129385
9606.ENSP00000370074	5272
9606.ENSP00000370077	203238
9606.ENSP00000370078	2QYK
9606.ENSP00000370083	1G5V
9606.ENSP00000370088	265
9606.ENSP00000370114	11168
9606.ENSP00000370115	1992
9606.ENSP00000370119	A0A1W2PRV5
9606.ENSP00000370125	3150
9606.ENSP00000370126	D6RC42
9606.ENSP00000370128	6541
9606.ENSP00000370129	1.-.-.-
9606.ENSP00000370139	3052
9606.ENSP00000370150	3.6.1.3
9606.ENSP00000370192	283537
9606.ENSP00000370193	6880
9606.ENSP00000370194	1T2A
9606.ENSP00000370196	6305
9606.ENSP00000370200	6619
9606.ENSP00000370201	102157402
9606.ENSP00000370208	1TXU
9606.ENSP00000370213	1183
9606.ENSP00000370214	79172
9606.ENSP00000370215	1.-.-.-
9606.ENSP00000370222	51371
9606.ENSP00000370224	25849
9606.ENSP00000370242	55841
9606.ENSP00000370253	2L9R
9606.ENSP00000370254	1.1.1.-
9606.ENSP00000370258	728689
9606.ENSP00000370270	1LO1
9606.ENSP00000370288	2.7.7.-
9606.ENSP00000370293	135458
9606.ENSP00000370297	9350
9606.ENSP00000370299	357
9606.ENSP00000370303	2.3.1.225
9606.ENSP00000370337	22995
9606.ENSP00000370340	4781
9606.ENSP00000370343	2DLL
9606.ENSP00000370345	255967
9606.ENSP00000370372	3.4.24.16
9606.ENSP00000370373	12.6 kDa FK506-binding protein
9606.ENSP00000370376	1854
9606.ENSP00000370377	10531
9606.ENSP00000370394	22902
9606.ENSP00000370395	54557
9606.ENSP00000370408	1045
9606.ENSP00000370419	55020
9606.ENSP00000370420	425054
9606.ENSP00000370421	3651
9606.ENSP00000370430	3.1.1.3
9606.ENSP00000370443	11174
9606.ENSP00000370447	26609
9606.ENSP00000370460	10283
9606.ENSP00000370473	3486
9606.ENSP00000370479	51481
9606.ENSP00000370483	2WQZ
9606.ENSP00000370503	4FQN
9606.ENSP00000370508	219402
9606.ENSP00000370517	2.7.1.11
9606.ENSP00000370519	3.1.6.-
9606.ENSP00000370521	23746
9606.ENSP00000370522	3.1.6.-
9606.ENSP00000370527	1827
9606.ENSP00000370531	3.1.2.-
9606.ENSP00000370532	2971
9606.ENSP00000370542	4GVC
9606.ENSP00000370543	NX_P53794
9606.ENSP00000370546	3.1.6.-
9606.ENSP00000370555	2.4.1.186
9606.ENSP00000370557	5LSJ
9606.ENSP00000370568	85352
9606.ENSP00000370571	1.14.16.2
9606.ENSP00000370588	12E7
9606.ENSP00000370589	10528
9606.ENSP00000370593	1X5Z
9606.ENSP00000370607	1.3.1.-
9606.ENSP00000370621	2CT5
9606.ENSP00000370624	166968
9606.ENSP00000370625	2.7.7.6
9606.ENSP00000370635	23516
9606.ENSP00000370639	2.1.1.4
9606.ENSP00000370648	1.1.1.300
9606.ENSP00000370653	3.1.-.-
9606.ENSP00000370669	6547
9606.ENSP00000370671	57542
9606.ENSP00000370673	100287284
9606.ENSP00000370695	55763
9606.ENSP00000370697	286530
9606.ENSP00000370698	1BJ8
9606.ENSP00000370710	1.14.11.-
9606.ENSP00000370713	105
9606.ENSP00000370718	2.1.1.-
9606.ENSP00000370719	1KI1
9606.ENSP00000370724	81553
9606.ENSP00000370736	55858
9606.ENSP00000370737	1.4.4.2
9606.ENSP00000370744	3709
9606.ENSP00000370745	1653
9606.ENSP00000370748	2DHO
9606.ENSP00000370750	1.1.1.300
9606.ENSP00000370767	2813
9606.ENSP00000370770	100130311
9606.ENSP00000370781	166979
9606.ENSP00000370800	125997
9606.ENSP00000370801	653656
9606.ENSP00000370803	9738
9606.ENSP00000370808	293
9606.ENSP00000370812	11082
9606.ENSP00000370826	1.14.11.-
9606.ENSP00000370839	43 kDa dystrophin-associated glycoprotein
9606.ENSP00000370842	2KLL
9606.ENSP00000370849	162073
9606.ENSP00000370867	1L9M
9606.ENSP00000370882	54940
9606.ENSP00000370886	2GT9
9606.ENSP00000370889	79958
9606.ENSP00000370891	140901
9606.ENSP00000370896	9687
9606.ENSP00000370908	A0A0B4J1W7
9606.ENSP00000370912	D6RB75
9606.ENSP00000370936	1876
9606.ENSP00000370938	1024
9606.ENSP00000370950	387129
9606.ENSP00000370962	124975
9606.ENSP00000370966	1.-.-.-
9606.ENSP00000370968	10514
9606.ENSP00000370975	7140
9606.ENSP00000370978	5J11
9606.ENSP00000370980	APOBEC3DE
9606.ENSP00000370981	11178
9606.ENSP00000370984	54951
9606.ENSP00000370989	29126
9606.ENSP00000370990	6473
9606.ENSP00000370997	130813
9606.ENSP00000371000	2.3.2.27
9606.ENSP00000371003	10771
9606.ENSP00000371018	10326
9606.ENSP00000371036	128646
9606.ENSP00000371037	257062
9606.ENSP00000371040	2MV1
9606.ENSP00000371051	23140
9606.ENSP00000371054	11172
9606.ENSP00000371061	285636
9606.ENSP00000371067	2.7.10.2
9606.ENSP00000371070	51761
9606.ENSP00000371073	55344
9606.ENSP00000371084	10396
9606.ENSP00000371085	80115
9606.ENSP00000371101	79954
9606.ENSP00000371110	2.3.1.29
9606.ENSP00000371116	A0A075B6P9
9606.ENSP00000371117	100132399
9606.ENSP00000371126	728118
9606.ENSP00000371133	10363
9606.ENSP00000371141	729442
9606.ENSP00000371152	3.5.1.-
9606.ENSP00000371155	4JO7
9606.ENSP00000371169	10171
9606.ENSP00000371175	B0QYS5
9606.ENSP00000371180	117155
9606.ENSP00000371188	2.7.11.17
9606.ENSP00000371193	3.1.3.16
9606.ENSP00000371194	3BH8
9606.ENSP00000371200	645432
9606.ENSP00000371201	2.1.1.-
9606.ENSP00000371219	399
9606.ENSP00000371221	2YF0
9606.ENSP00000371230	1ZD8
9606.ENSP00000371233	27111
9606.ENSP00000371234	192668
9606.ENSP00000371253	C9JBJ1
9606.ENSP00000371267	10971
9606.ENSP00000371272	440503
9606.ENSP00000371278	55664
9606.ENSP00000371291	9751
9606.ENSP00000371294	1497
9606.ENSP00000371307	3.1.3.-
9606.ENSP00000371308	55835
9606.ENSP00000371318	55321
9606.ENSP00000371321	2EBU
9606.ENSP00000371327	2L35
9606.ENSP00000371328	KLRC3
9606.ENSP00000371336	2MKP
9606.ENSP00000371341	10188
9606.ENSP00000371345	2.1.1.-
9606.ENSP00000371347	51378
9606.ENSP00000371348	120939
9606.ENSP00000371362	133686
9606.ENSP00000371364	80008
9606.ENSP00000371377	26189
9606.ENSP00000371388	1.8.98.2
9606.ENSP00000371393	5.4.2.2
9606.ENSP00000371394	90019
9606.ENSP00000371397	131583
9606.ENSP00000371398	169792
9606.ENSP00000371408	55286
9606.ENSP00000371419	143
9606.ENSP00000371420	10457
9606.ENSP00000371425	3460
9606.ENSP00000371434	5991
9606.ENSP00000371451	134218
9606.ENSP00000371469	3.1.11.2
9606.ENSP00000371471	91543
9606.ENSP00000371472	51199
9606.ENSP00000371475	1GZH
9606.ENSP00000371483	10568
9606.ENSP00000371497	114899
9606.ENSP00000371503	338872
9606.ENSP00000371505	5VYB
9606.ENSP00000371512	137868
9606.ENSP00000371514	169522
9606.ENSP00000371517	2-methylacyl-CoA racemase
9606.ENSP00000371529	150297
9606.ENSP00000371532	1V9U
9606.ENSP00000371535	2.9.1.2
9606.ENSP00000371548	55203
9606.ENSP00000371553	360030
9606.ENSP00000371554	1.15.1.1
9606.ENSP00000371572	387911
9606.ENSP00000371577	3-PAP
9606.ENSP00000371587	80333
9606.ENSP00000371594	2788
9606.ENSP00000371595	440023
9606.ENSP00000371606	387264
9606.ENSP00000371607	3.4.24.59
9606.ENSP00000371614	2.7.11.1
9606.ENSP00000371638	2DAT
9606.ENSP00000371643	DEFB135
9606.ENSP00000371644	613210
9606.ENSP00000371661	254251
9606.ENSP00000371682	54876
9606.ENSP00000371686	10655
9606.ENSP00000371689	1010
9606.ENSP00000371693	55504
9606.ENSP00000371710	1016
9606.ENSP00000371711	1761
9606.ENSP00000371715	124220
9606.ENSP00000371724	BPY2
9606.ENSP00000371728	80023
9606.ENSP00000371729	1IUR
9606.ENSP00000371770	17 kDa HBGF-binding protein
9606.ENSP00000371785	116448
9606.ENSP00000371786	390874
9606.ENSP00000371790	1G82
9606.ENSP00000371798	1DFC
9606.ENSP00000371800	200312
9606.ENSP00000371802	57055
9606.ENSP00000371805	A0A024R857
9606.ENSP00000371811	221154
9606.ENSP00000371813	400830
9606.ENSP00000371825	NM_139074.3
9606.ENSP00000371829	BPY2
9606.ENSP00000371835	81623
9606.ENSP00000371842	220869
9606.ENSP00000371846	10522
9606.ENSP00000371847	245938
9606.ENSP00000371858	2.1.1.-
9606.ENSP00000371859	11177
9606.ENSP00000371870	DAZ2
9606.ENSP00000371872	83650
9606.ENSP00000371875	579
9606.ENSP00000371886	C9K0I3
9606.ENSP00000371897	2EE4
9606.ENSP00000371923	94137
9606.ENSP00000371927	27201
9606.ENSP00000371929	200909
9606.ENSP00000371932	50834
9606.ENSP00000371936	9037
9606.ENSP00000371940	2298
9606.ENSP00000371958	5H9 antigen
9606.ENSP00000371985	2AFL
9606.ENSP00000371994	57523
9606.ENSP00000372005	131118
9606.ENSP00000372023	11200
9606.ENSP00000372035	2.7.11.1
9606.ENSP00000372042	2ABG_HUMAN
9606.ENSP00000372059	387733
9606.ENSP00000372067	2.1.1.319
9606.ENSP00000372105	378950
9606.ENSP00000372112	1SAW
9606.ENSP00000372127	378949
9606.ENSP00000372136	1667
9606.ENSP00000372139	DEFA1
9606.ENSP00000372154	2FY1
9606.ENSP00000372155	11S regulator complex subunit alpha
9606.ENSP00000372160	220164
9606.ENSP00000372169	93589
9606.ENSP00000372170	4487
9606.ENSP00000372191	2.3.1.286
9606.ENSP00000372193	1186
9606.ENSP00000372199	9875
9606.ENSP00000372201	85013
9606.ENSP00000372206	2.1.1.-
9606.ENSP00000372210	51272
9606.ENSP00000372218	89777
9606.ENSP00000372221	1WZ9
9606.ENSP00000372272	728299
9606.ENSP00000372274	26260
9606.ENSP00000372276	337985
9606.ENSP00000372278	KAP20.4
9606.ENSP00000372281	100288287
9606.ENSP00000372286	643812
9606.ENSP00000372295	1XIR
9606.ENSP00000372313	10232
9606.ENSP00000372351	2.1.1.356
9606.ENSP00000372361	2DAS
9606.ENSP00000372390	6545
9606.ENSP00000372394	2.3.2.27
9606.ENSP00000372410	440163
9606.ENSP00000372445	2.1.1.-
9606.ENSP00000372459	9811
9606.ENSP00000372462	728403
9606.ENSP00000372471	728395
9606.ENSP00000372482	79622
9606.ENSP00000372484	378948
9606.ENSP00000372499	90665
9606.ENSP00000372505	266
9606.ENSP00000372512	64591
9606.ENSP00000372547	1HRY
9606.ENSP00000372649	729627
9606.ENSP00000372651	401089
9606.ENSP00000372689	10274
9606.ENSP00000372720	85019
9606.ENSP00000372724	80741
9606.ENSP00000372750	1133
9606.ENSP00000372857	2.7.11.1
9606.ENSP00000372910	A0A0B4J1T7
9606.ENSP00000372924	10928
9606.ENSP00000372955	3.1.25.-
9606.ENSP00000372959	339291
9606.ENSP00000373066	NM_001039783.1
9606.ENSP00000373073	131669
9606.ENSP00000373153	201562
9606.ENSP00000373169	1814
9606.ENSP00000373176	29083
9606.ENSP00000373191	A1A4G5
9606.ENSP00000373194	403277
9606.ENSP00000373206	2.4.1.255
9606.ENSP00000373215	1WI1
9606.ENSP00000373244	10675
9606.ENSP00000373272	131405
9606.ENSP00000373274	344787
9606.ENSP00000373277	27303
9606.ENSP00000373278	152098
9606.ENSP00000373298	1VZJ
9606.ENSP00000373301	3BP5_HUMAN
9606.ENSP00000373304	51244
9606.ENSP00000373312	3BG0
9606.ENSP00000373325	132014
9606.ENSP00000373328	63924
9606.ENSP00000373331	285367
9606.ENSP00000373340	2D9E
9606.ENSP00000373343	151835
9606.ENSP00000373347	9901
9606.ENSP00000373354	2.1.1.357
9606.ENSP00000373360	131408
9606.ENSP00000373364	51280
9606.ENSP00000373370	388698
9606.ENSP00000373399	138429
9606.ENSP00000373404	39S ribosomal protein L2, mitochondrial
9606.ENSP00000373413	402682
9606.ENSP00000373420	55680
9606.ENSP00000373433	22798
9606.ENSP00000373450	6674
9606.ENSP00000373472	11173
9606.ENSP00000373474	57721
9606.ENSP00000373477	1.11.1.9
9606.ENSP00000373489	3875
9606.ENSP00000373518	1.6.3.-
9606.ENSP00000373539	190 kDa form stabilin-2
9606.ENSP00000373565	286077
9606.ENSP00000373566	339965
9606.ENSP00000373570	1.14.18.-
9606.ENSP00000373572	399823
9606.ENSP00000373574	2.7.11.30
9606.ENSP00000373575	206412
9606.ENSP00000373583	441476
9606.ENSP00000373586	79919
9606.ENSP00000373594	123591
9606.ENSP00000373600	2.7.11.1
9606.ENSP00000373627	346288
9606.ENSP00000373640	123688
9606.ENSP00000373647	644815
9606.ENSP00000373648	3786
9606.ENSP00000373657	55421
9606.ENSP00000373669	54785
9606.ENSP00000373674	1MH9
9606.ENSP00000373684	2.7.11.1
9606.ENSP00000373691	1.11.1.-
9606.ENSP00000373696	2.3.2.26
9606.ENSP00000373700	6CDT
9606.ENSP00000373702	151649
9606.ENSP00000373706	1729
9606.ENSP00000373715	167227
9606.ENSP00000373726	100132916
9606.ENSP00000373752	2.3.2.27
9606.ENSP00000373772	2.3.2.27
9606.ENSP00000373783	E5RI22
9606.ENSP00000373808	26049
9606.ENSP00000373827	284992
9606.ENSP00000373828	645811
9606.ENSP00000373854	ITGAD
9606.ENSP00000373860	1.4.1.21
9606.ENSP00000373905	1785
9606.ENSP00000373918	2.7.7.-
9606.ENSP00000373937	283659
9606.ENSP00000373948	79846
9606.ENSP00000373952	2175
9606.ENSP00000373964	342527
9606.ENSP00000373979	83696
9606.ENSP00000374013	Basic peptide P-F
9606.ENSP00000374014	53345
9606.ENSP00000374036	22895
9606.ENSP00000374037	9605
9606.ENSP00000374045	1768
9606.ENSP00000374049	146177
9606.ENSP00000374069	2QEP
9606.ENSP00000374071	3.4.24.-
9606.ENSP00000374113	5763
9606.ENSP00000374125	284266
9606.ENSP00000374135	53353
9606.ENSP00000374152	10322
9606.ENSP00000374183	157922
9606.ENSP00000374205	10716
9606.ENSP00000374212	3.6.4.-
9606.ENSP00000374218	83850
9606.ENSP00000374234	643236
9606.ENSP00000374237	120406
9606.ENSP00000374240	6474
9606.ENSP00000374265	1.11.1.9
9606.ENSP00000374268	2.4.2.42
9606.ENSP00000374273	131544
9606.ENSP00000374274	284297
9606.ENSP00000374280	23168
9606.ENSP00000374309	284217
9606.ENSP00000374323	2.7.10.1
9606.ENSP00000374328	84553
9606.ENSP00000374332	1J1J
9606.ENSP00000374353	3.1.2.-
9606.ENSP00000374354	11340
9606.ENSP00000374359	79364
9606.ENSP00000374377	100533183
9606.ENSP00000374387	NM_152544.2
9606.ENSP00000374390	344758
9606.ENSP00000374399	115708
9606.ENSP00000374409	8502
9606.ENSP00000374424	23779
9606.ENSP00000374443	1130
9606.ENSP00000374447	23143
9606.ENSP00000374455	1Q02
9606.ENSP00000374482	116534
9606.ENSP00000374484	25963
9606.ENSP00000374490	8632
9606.ENSP00000374507	440193
9606.ENSP00000374529	A0A024R6K1
9606.ENSP00000374552	2.3.2.27
9606.ENSP00000374562	51241
9606.ENSP00000374565	130074
9606.ENSP00000374566	124602
9606.ENSP00000374632	339168
9606.ENSP00000374633	400935
9606.ENSP00000375053	94107
9606.ENSP00000375063	126206
9606.ENSP00000375066	338442
9606.ENSP00000375069	91522
9606.ENSP00000375073	163126
9606.ENSP00000375076	KRTAP4-4
9606.ENSP00000375080	28227
9606.ENSP00000375081	2.7.11.1
9606.ENSP00000375086	6370
9606.ENSP00000375091	259294
9606.ENSP00000375093	259290
9606.ENSP00000375095	50838
9606.ENSP00000375107	337973
9606.ENSP00000375108	337882
9606.ENSP00000375109	337960
9606.ENSP00000375147	100505753
9606.ENSP00000375148	100533177
9606.ENSP00000375149	100505724
9606.ENSP00000375150	100507608
9606.ENSP00000375151	85290
9606.ENSP00000375220	64693
9606.ENSP00000375232	KRTAP4-11
9606.ENSP00000375234	A0A087X0S9
9606.ENSP00000375236	A0A087WX21
9606.ENSP00000375237	85294
9606.ENSP00000375238	728279
9606.ENSP00000375248	727857
9606.ENSP00000375267	26071
9606.ENSP00000375268	441518
9606.ENSP00000375428	85293
9606.ENSP00000375429	83897
9606.ENSP00000375430	83896
9606.ENSP00000375475	KRTAP12-1
9606.ENSP00000375476	386684
9606.ENSP00000375478	386682
9606.ENSP00000375479	386679
9606.ENSP00000375482	A4IF26
9606.ENSP00000375582	79818
9606.ENSP00000375593	79149
9606.ENSP00000375608	3811
9606.ENSP00000375616	11006
9606.ENSP00000375618	11027
9606.ENSP00000375622	3903
9606.ENSP00000375629	2DYP
9606.ENSP00000375632	40S ribosomal protein S9
9606.ENSP00000375639	29844
9606.ENSP00000375647	59284
9606.ENSP00000375649	91663
9606.ENSP00000375653	2L6A
9606.ENSP00000375656	100529240
9606.ENSP00000375678	3.4.21.-
9606.ENSP00000375682	11202
9606.ENSP00000375688	84798
9606.ENSP00000375711	40 kDa proline-rich AKT substrate
9606.ENSP00000375717	53635
9606.ENSP00000375730	23 kDa highly basic protein
9606.ENSP00000375733	3.1.-.-
9606.ENSP00000375756	3770
9606.ENSP00000375770	84215
9606.ENSP00000375777	29888
9606.ENSP00000375778	3914
9606.ENSP00000375783	147906
9606.ENSP00000375795	11009
9606.ENSP00000375809	2068
9606.ENSP00000375810	147700
9606.ENSP00000375820	353355
9606.ENSP00000375821	4660
9606.ENSP00000375822	7673
9606.ENSP00000375829	3898
9606.ENSP00000375836	1VIG
9606.ENSP00000375844	11132
9606.ENSP00000375849	150677
9606.ENSP00000375855	33 kDa phototransducing protein
9606.ENSP00000375857	4H22
9606.ENSP00000375859	641649
9606.ENSP00000375863	11100
9606.ENSP00000375873	4GDK
9606.ENSP00000375881	1EW2
9606.ENSP00000375882	29946
9606.ENSP00000375892	1GZK
9606.ENSP00000375899	11262
9606.ENSP00000375904	148003
9606.ENSP00000375909	80309
9606.ENSP00000375914	3.4.21.105
9606.ENSP00000375921	3CMY
9606.ENSP00000375951	5T6X
9606.ENSP00000375978	1JEQ
9606.ENSP00000375986	2.7.11.25
9606.ENSP00000376007	154197
9606.ENSP00000376010	84924
9606.ENSP00000376013	147929
9606.ENSP00000376024	2RAI
9606.ENSP00000376035	ZBTB32
9606.ENSP00000376048	4099
9606.ENSP00000376055	1933
9606.ENSP00000376071	150864
9606.ENSP00000376077	1A5R
9606.ENSP00000376097	8725
9606.ENSP00000376103	83636
9606.ENSP00000376110	M0QXT4
9606.ENSP00000376123	9047
9606.ENSP00000376132	4430
9606.ENSP00000376135	100289635
9606.ENSP00000376139	56270
9606.ENSP00000376141	54842
9606.ENSP00000376142	3.1.3.57
9606.ENSP00000376154	284001
9606.ENSP00000376167	2873
9606.ENSP00000376177	10203
9606.ENSP00000376178	2054
9606.ENSP00000376184	1.1.1.30
9606.ENSP00000376188	9244
9606.ENSP00000376197	1CX8
9606.ENSP00000376204	2.1.1.-
9606.ENSP00000376213	80726
9606.ENSP00000376224	114801
9606.ENSP00000376227	93109
9606.ENSP00000376246	151963
9606.ENSP00000376249	CCDC50
9606.ENSP00000376258	2.3.2.27
9606.ENSP00000376268	6397
9606.ENSP00000376269	135112
9606.ENSP00000376272	5984
9606.ENSP00000376276	2KN4
9606.ENSP00000376278	55891
9606.ENSP00000376287	1427
9606.ENSP00000376293	114880
9606.ENSP00000376297	1CMI
9606.ENSP00000376303	126129
9606.ENSP00000376304	80757
9606.ENSP00000376306	11113
9606.ENSP00000376307	283643
9606.ENSP00000376309	220988
9606.ENSP00000376317	2.7.11.1
9606.ENSP00000376322	3239
9606.ENSP00000376330	2A41
9606.ENSP00000376333	3993
9606.ENSP00000376335	151556
9606.ENSP00000376337	2VKP
9606.ENSP00000376345	1AZE
9606.ENSP00000376349	256281
9606.ENSP00000376352	2.7.11.2
9606.ENSP00000376367	3P8C
9606.ENSP00000376384	84435
9606.ENSP00000376390	326624
9606.ENSP00000376395	342510
9606.ENSP00000376397	124599
9606.ENSP00000376410	64423
9606.ENSP00000376417	84071
9606.ENSP00000376419	100526832
9606.ENSP00000376421	1WF5
9606.ENSP00000376423	P35326
9606.ENSP00000376432	3758
9606.ENSP00000376436	1GVJ
9606.ENSP00000376440	144715
9606.ENSP00000376443	23461
9606.ENSP00000376445	114609
9606.ENSP00000376453	2.3.1.-
9606.ENSP00000376456	2.4.1.86
9606.ENSP00000376457	1894
9606.ENSP00000376458	3D1M
9606.ENSP00000376465	2.4.1.41
9606.ENSP00000376472	2.4.99.18
9606.ENSP00000376475	5573
9606.ENSP00000376500	1FLK
9606.ENSP00000376506	11235
9606.ENSP00000376522	201134
9606.ENSP00000376523	4L1D
9606.ENSP00000376534	29994
9606.ENSP00000376540	50624
9606.ENSP00000376543	7007
9606.ENSP00000376544	3KG5
9606.ENSP00000376553	338773
9606.ENSP00000376565	83590
9606.ENSP00000376568	3UAL
9606.ENSP00000376572	727800
9606.ENSP00000376582	55188
9606.ENSP00000376603	57150
9606.ENSP00000376608	79712
9606.ENSP00000376609	2.7.11.16
9606.ENSP00000376611	1WYW
9606.ENSP00000376615	3.1.3.-
9606.ENSP00000376623	1442
9606.ENSP00000376637	1B9G
9606.ENSP00000376647	2.7.11.1
9606.ENSP00000376652	51466
9606.ENSP00000376658	4CPC
9606.ENSP00000376678	22 kDa actin-binding protein
9606.ENSP00000376686	167691
9606.ENSP00000376703	121601
9606.ENSP00000376708	340706
9606.ENSP00000376753	10755
9606.ENSP00000376765	10401
9606.ENSP00000376767	55216
9606.ENSP00000376776	1.14.17.1
9606.ENSP00000376786	1CQT
9606.ENSP00000376792	143187
9606.ENSP00000376800	136319
9606.ENSP00000376807	1800
9606.ENSP00000376808	3DPL
9606.ENSP00000376822	1.16.1.-
9606.ENSP00000376823	78996
9606.ENSP00000376824	122509
9606.ENSP00000376827	54903
9606.ENSP00000376840	1T8P
9606.ENSP00000376848	145270
9606.ENSP00000376849	3.4.22.58
9606.ENSP00000376855	4WJL
9606.ENSP00000376865	80310
9606.ENSP00000376886	1NSK
9606.ENSP00000376889	2.7.4.6
9606.ENSP00000376893	5BOW
9606.ENSP00000376899	5738
9606.ENSP00000376902	54971
9606.ENSP00000376910	84125
9606.ENSP00000376911	3.4.22.34
9606.ENSP00000376919	51747
9606.ENSP00000376921	3TBD
9606.ENSP00000376930	23023
9606.ENSP00000376943	10018
9606.ENSP00000376945	84261
9606.ENSP00000376952	146956
9606.ENSP00000376955	163259
9606.ENSP00000376992	440603
9606.ENSP00000377001	2CR2
9606.ENSP00000377003	NM_004616.2
9606.ENSP00000377007	55839
9606.ENSP00000377015	8301
9606.ENSP00000377027	9392
9606.ENSP00000377033	516
9606.ENSP00000377036	A6PVN7
