string_protein_id	uniprotkb
10090.ENSMUSP00000063665	403200
10090.ENSMUSP00000063670	574402
10090.ENSMUSP00000063677	102595
10090.ENSMUSP00000063707	3.4.21.41
10090.ENSMUSP00000063714	192662
10090.ENSMUSP00000063719	14344
10090.ENSMUSP00000063723	F6T2U3
10090.ENSMUSP00000063734	22350
10090.ENSMUSP00000063743	574417
10090.ENSMUSP00000063762	194309
10090.ENSMUSP00000063784	11517
10090.ENSMUSP00000063795	16367
10090.ENSMUSP00000063800	15978
10090.ENSMUSP00000063804	270160
10090.ENSMUSP00000063812	14406
10090.ENSMUSP00000063825	6.4.1.1
10090.ENSMUSP00000063839	11487
10090.ENSMUSP00000063842	12046
10090.ENSMUSP00000063843	68691
10090.ENSMUSP00000063879	381668
10090.ENSMUSP00000063882	211187
10090.ENSMUSP00000063883	14659
10090.ENSMUSP00000063887	317750
10090.ENSMUSP00000063894	Lgtn
10090.ENSMUSP00000063895	2GFH
10090.ENSMUSP00000063910	239530
10090.ENSMUSP00000063912	70552
10090.ENSMUSP00000063913	76539
10090.ENSMUSP00000063933	12661
10090.ENSMUSP00000063954	387355
10090.ENSMUSP00000063957	73503
10090.ENSMUSP00000063977	232086
10090.ENSMUSP00000063999	77480
10090.ENSMUSP00000064041	2-acylglycerol O-acyltransferase 2
10090.ENSMUSP00000064046	19276
10090.ENSMUSP00000064048	19280
10090.ENSMUSP00000064060	403088
10090.ENSMUSP00000064080	77220
10090.ENSMUSP00000064103	171235
10090.ENSMUSP00000064120	106639
10090.ENSMUSP00000064129	18938
10090.ENSMUSP00000064131	14734
10090.ENSMUSP00000064132	1700008P20Rik
10090.ENSMUSP00000064153	328370
10090.ENSMUSP00000064158	19895
10090.ENSMUSP00000064161	632126
10090.ENSMUSP00000064163	68794
10090.ENSMUSP00000064195	Rbm12b1
10090.ENSMUSP00000064204	26394
10090.ENSMUSP00000064211	1700024B05Rik
10090.ENSMUSP00000064220	56296
10090.ENSMUSP00000064226	246196
10090.ENSMUSP00000064237	239552
10090.ENSMUSP00000064241	12506
10090.ENSMUSP00000064246	2.8.2.21
10090.ENSMUSP00000064261	1V8J
10090.ENSMUSP00000064280	13383
10090.ENSMUSP00000064282	11983
10090.ENSMUSP00000064308	73472
10090.ENSMUSP00000064310	96957
10090.ENSMUSP00000064330	269614
10090.ENSMUSP00000064332	EXOC6_MOUSE
10090.ENSMUSP00000064333	22411
10090.ENSMUSP00000064336	213988
10090.ENSMUSP00000064366	E9QNP6
10090.ENSMUSP00000064385	20201
10090.ENSMUSP00000064392	19279
10090.ENSMUSP00000064393	93837
10090.ENSMUSP00000064394	16452
10090.ENSMUSP00000064404	108073
10090.ENSMUSP00000064410	2.3.2.27
10090.ENSMUSP00000064416	74448
10090.ENSMUSP00000064422	380912
10090.ENSMUSP00000064443	245446
10090.ENSMUSP00000064462	103511
10090.ENSMUSP00000064465	105988
10090.ENSMUSP00000064467	108653
10090.ENSMUSP00000064469	667055
10090.ENSMUSP00000064479	66107
10090.ENSMUSP00000064494	330962
10090.ENSMUSP00000064498	103964
10090.ENSMUSP00000064500	2.4.1.-
10090.ENSMUSP00000064511	245386
10090.ENSMUSP00000064515	28035
10090.ENSMUSP00000064516	236285
10090.ENSMUSP00000064518	12388
10090.ENSMUSP00000064521	11876
10090.ENSMUSP00000064524	219170
10090.ENSMUSP00000064527	3.4.21.-
10090.ENSMUSP00000064538	103967
10090.ENSMUSP00000064545	54132
10090.ENSMUSP00000064547	2.3.-.-
10090.ENSMUSP00000064554	360211
10090.ENSMUSP00000064556	52477
10090.ENSMUSP00000064587	231098
10090.ENSMUSP00000064608	14765
10090.ENSMUSP00000064611	210135
10090.ENSMUSP00000064613	278167
10090.ENSMUSP00000064619	4930502E18Rik
10090.ENSMUSP00000064622	3.5.1.122
10090.ENSMUSP00000064637	59057
10090.ENSMUSP00000064652	20759
10090.ENSMUSP00000064655	14 kDa selenium-binding protein
10090.ENSMUSP00000064657	387511
10090.ENSMUSP00000064663	13184
10090.ENSMUSP00000064667	106957
10090.ENSMUSP00000064668	209586
10090.ENSMUSP00000064680	16477
10090.ENSMUSP00000064691	Q925K2
10090.ENSMUSP00000064699	MGI:1928744
10090.ENSMUSP00000064706	27062
10090.ENSMUSP00000064714	170756
10090.ENSMUSP00000064718	130 kDa pemphigus vulgaris antigen homolog
10090.ENSMUSP00000064719	58859
10090.ENSMUSP00000064755	1.1.1.95
10090.ENSMUSP00000064758	3.6.5.-
10090.ENSMUSP00000064761	223780
10090.ENSMUSP00000064775	3.5.-.-
10090.ENSMUSP00000064785	269633
10090.ENSMUSP00000064808	106014
10090.ENSMUSP00000064809	236149
10090.ENSMUSP00000064819	327978
10090.ENSMUSP00000064823	16598
10090.ENSMUSP00000064826	236643
10090.ENSMUSP00000064839	2.7.12.1
10090.ENSMUSP00000064840	78893
10090.ENSMUSP00000064865	15132
10090.ENSMUSP00000064870	329641
10090.ENSMUSP00000064878	22418
10090.ENSMUSP00000064892	227723
10090.ENSMUSP00000064893	66251
10090.ENSMUSP00000064897	2.8.2.-
10090.ENSMUSP00000064900	240667
10090.ENSMUSP00000064913	225923
10090.ENSMUSP00000064926	66771
10090.ENSMUSP00000064929	54607
10090.ENSMUSP00000064934	68891
10090.ENSMUSP00000064943	208104
10090.ENSMUSP00000064947	80744
10090.ENSMUSP00000064961	217684
10090.ENSMUSP00000064967	68634
10090.ENSMUSP00000064986	72003
10090.ENSMUSP00000065002	75029
10090.ENSMUSP00000065009	67769
10090.ENSMUSP00000065084	380683
10090.ENSMUSP00000065089	1.2.1.3
10090.ENSMUSP00000065095	69288
10090.ENSMUSP00000065096	171212
10090.ENSMUSP00000065102	403172
10090.ENSMUSP00000065113	56451
10090.ENSMUSP00000065118	269033
10090.ENSMUSP00000065146	74354
10090.ENSMUSP00000065157	O35380
10090.ENSMUSP00000065160	72320
10090.ENSMUSP00000065168	66707
10090.ENSMUSP00000065198	3.6.4.13
10090.ENSMUSP00000065200	94111
10090.ENSMUSP00000065213	11489
10090.ENSMUSP00000065225	2.3.2.27
10090.ENSMUSP00000065228	23894
10090.ENSMUSP00000065233	71764
10090.ENSMUSP00000065254	66500
10090.ENSMUSP00000065271	70152
10090.ENSMUSP00000065275	12380
10090.ENSMUSP00000065277	18788
10090.ENSMUSP00000065278	66180
10090.ENSMUSP00000065282	213012
10090.ENSMUSP00000065284	18260
10090.ENSMUSP00000065308	626834
10090.ENSMUSP00000065337	3.6.-.-
10090.ENSMUSP00000065349	223915
10090.ENSMUSP00000065352	68375
10090.ENSMUSP00000065363	18030
10090.ENSMUSP00000065379	381067
10090.ENSMUSP00000065384	58802
10090.ENSMUSP00000065393	22072
10090.ENSMUSP00000065397	331532
10090.ENSMUSP00000065409	66241
10090.ENSMUSP00000065423	74374
10090.ENSMUSP00000065456	226421
10090.ENSMUSP00000065468	A0A0R4J0T9
10090.ENSMUSP00000065502	2.3.2.27
10090.ENSMUSP00000065511	243923
10090.ENSMUSP00000065529	238405
10090.ENSMUSP00000065533	70771
10090.ENSMUSP00000065542	1.1.99.1
10090.ENSMUSP00000065544	3BTN
10090.ENSMUSP00000065571	D3Z4N1
10090.ENSMUSP00000065585	1.14.14.1
10090.ENSMUSP00000065612	12045
10090.ENSMUSP00000065613	76820
10090.ENSMUSP00000065619	74563
10090.ENSMUSP00000065620	434377
10090.ENSMUSP00000065626	A0A0U1RP76
10090.ENSMUSP00000065628	104681
10090.ENSMUSP00000065631	1IG3
10090.ENSMUSP00000065633	244867
10090.ENSMUSP00000065645	24074
10090.ENSMUSP00000065658	11872
10090.ENSMUSP00000065664	232077
10090.ENSMUSP00000065713	332396
10090.ENSMUSP00000065715	FATE1_MOUSE
10090.ENSMUSP00000065719	3.1.3.-
10090.ENSMUSP00000065721	223754
10090.ENSMUSP00000065743	2.7.8.1
10090.ENSMUSP00000065744	233865
10090.ENSMUSP00000065746	320145
10090.ENSMUSP00000065754	1.8.4.11
10090.ENSMUSP00000065764	69048
10090.ENSMUSP00000065770	16201
10090.ENSMUSP00000065783	546055
10090.ENSMUSP00000065786	56079
10090.ENSMUSP00000065787	432611
10090.ENSMUSP00000065796	545288
10090.ENSMUSP00000065798	17129
10090.ENSMUSP00000065799	14289
10090.ENSMUSP00000065810	20168
10090.ENSMUSP00000065819	66231
10090.ENSMUSP00000065825	56533
10090.ENSMUSP00000065832	12576
10090.ENSMUSP00000065836	227699
10090.ENSMUSP00000065845	106143
10090.ENSMUSP00000065861	68992
10090.ENSMUSP00000065877	20970
10090.ENSMUSP00000065922	105866
10090.ENSMUSP00000065935	20516
10090.ENSMUSP00000065940	97165
10090.ENSMUSP00000065966	11704
10090.ENSMUSP00000065983	2.7.11.24
10090.ENSMUSP00000065987	104721
10090.ENSMUSP00000066000	uc008urg.1
10090.ENSMUSP00000066005	239096
10090.ENSMUSP00000066015	100604
10090.ENSMUSP00000066031	67296
10090.ENSMUSP00000066035	11750
10090.ENSMUSP00000066038	73830
10090.ENSMUSP00000066040	11656
10090.ENSMUSP00000066050	13853
10090.ENSMUSP00000066068	60595
10090.ENSMUSP00000066092	5.3.3.-
10090.ENSMUSP00000066108	213053
10090.ENSMUSP00000066128	2.3.2.27
10090.ENSMUSP00000066137	207818
10090.ENSMUSP00000066138	1WJ7
10090.ENSMUSP00000066171	27083
10090.ENSMUSP00000066181	76614
10090.ENSMUSP00000066210	2FNJ
10090.ENSMUSP00000066214	72432
10090.ENSMUSP00000066222	73259
10090.ENSMUSP00000066235	654818
10090.ENSMUSP00000066238	215449
10090.ENSMUSP00000066239	225471
10090.ENSMUSP00000066244	14049
10090.ENSMUSP00000066256	3.6.4.-
10090.ENSMUSP00000066280	545474
10090.ENSMUSP00000066304	245537
10090.ENSMUSP00000066311	77604
10090.ENSMUSP00000066314	232314
10090.ENSMUSP00000066324	2.3.2.27
10090.ENSMUSP00000066325	98732
10090.ENSMUSP00000066338	11438
10090.ENSMUSP00000066341	17144
10090.ENSMUSP00000066359	223601
10090.ENSMUSP00000066378	A930004D18Rik
10090.ENSMUSP00000066381	Galnr
10090.ENSMUSP00000066396	109270
10090.ENSMUSP00000066399	20684
10090.ENSMUSP00000066403	A0A182DWE6
10090.ENSMUSP00000066413	2.1.1.85
10090.ENSMUSP00000066426	18640
10090.ENSMUSP00000066427	239931
10090.ENSMUSP00000066448	56772
10090.ENSMUSP00000066449	338346
10090.ENSMUSP00000066461	16855
10090.ENSMUSP00000066465	360217
10090.ENSMUSP00000066468	545548
10090.ENSMUSP00000066488	2WXX
10090.ENSMUSP00000066492	214 kDa nucleoporin
10090.ENSMUSP00000066493	39S ribosomal protein L35, mitochondrial
10090.ENSMUSP00000066504	545913
10090.ENSMUSP00000066515	2.4.1.-
10090.ENSMUSP00000066516	20218
10090.ENSMUSP00000066520	241850
10090.ENSMUSP00000066536	16891
10090.ENSMUSP00000066543	14404
10090.ENSMUSP00000066546	1V5P
10090.ENSMUSP00000066554	2.7.10.1
10090.ENSMUSP00000066556	80-kDa SOGA fragment
10090.ENSMUSP00000066561	3.1.3.16
10090.ENSMUSP00000066582	2.4.1.135
10090.ENSMUSP00000066607	18685
10090.ENSMUSP00000066614	52882
10090.ENSMUSP00000066620	18627
10090.ENSMUSP00000066621	1WIK
10090.ENSMUSP00000066633	214150
10090.ENSMUSP00000066637	328401
10090.ENSMUSP00000066639	18459
10090.ENSMUSP00000066662	2.3.2.27
10090.ENSMUSP00000066679	2.7.11.1
10090.ENSMUSP00000066690	228731
10090.ENSMUSP00000066696	17936
10090.ENSMUSP00000066701	17528
10090.ENSMUSP00000066705	320237
10090.ENSMUSP00000066715	1.7.-.-
10090.ENSMUSP00000066721	432589
10090.ENSMUSP00000066734	2.7.10.1
10090.ENSMUSP00000066736	243819
10090.ENSMUSP00000066737	18162
10090.ENSMUSP00000066777	74488
10090.ENSMUSP00000066779	14412
10090.ENSMUSP00000066786	74221
10090.ENSMUSP00000066789	2.3.1.-
10090.ENSMUSP00000066797	66880
10090.ENSMUSP00000066803	2310022A10Rik
10090.ENSMUSP00000066806	234733
10090.ENSMUSP00000066815	A2AFB3
10090.ENSMUSP00000066822	18619
10090.ENSMUSP00000066841	243880
10090.ENSMUSP00000066857	20564
10090.ENSMUSP00000066859	67441
10090.ENSMUSP00000066860	73442
10090.ENSMUSP00000066864	104010
10090.ENSMUSP00000066868	17301
10090.ENSMUSP00000066880	260299
10090.ENSMUSP00000066891	69605
10090.ENSMUSP00000066894	53972
10090.ENSMUSP00000066897	2.8.2.-
10090.ENSMUSP00000066906	2.3.2.27
10090.ENSMUSP00000066915	17117
10090.ENSMUSP00000066921	353346
10090.ENSMUSP00000066927	14463
10090.ENSMUSP00000066960	269063
10090.ENSMUSP00000066969	317652
10090.ENSMUSP00000066971	259026
10090.ENSMUSP00000066977	3.6.4.-
10090.ENSMUSP00000066990	28S ribosomal protein S21, mitochondrial
10090.ENSMUSP00000067002	104759
10090.ENSMUSP00000067008	11730
10090.ENSMUSP00000067013	11852
10090.ENSMUSP00000067022	235130
10090.ENSMUSP00000067027	77057
10090.ENSMUSP00000067028	208258
10090.ENSMUSP00000067031	380907
10090.ENSMUSP00000067035	3.1.3.4
10090.ENSMUSP00000067046	16846
10090.ENSMUSP00000067049	240186
10090.ENSMUSP00000067053	193670
10090.ENSMUSP00000067057	11516
10090.ENSMUSP00000067066	16878
10090.ENSMUSP00000067082	Tas2r107
10090.ENSMUSP00000067085	16370
10090.ENSMUSP00000067102	71227
10090.ENSMUSP00000067109	3.4.19.12
10090.ENSMUSP00000067114	B2RT89
10090.ENSMUSP00000067117	69982
10090.ENSMUSP00000067135	67568
10090.ENSMUSP00000067181	11302
10090.ENSMUSP00000067190	100040016
10090.ENSMUSP00000067193	353320
10090.ENSMUSP00000067197	216049
10090.ENSMUSP00000067200	66069
10090.ENSMUSP00000067217	260409
10090.ENSMUSP00000067241	215690
10090.ENSMUSP00000067305	11480
10090.ENSMUSP00000067316	243308
10090.ENSMUSP00000067324	1X58
10090.ENSMUSP00000067325	239405
10090.ENSMUSP00000067334	228913
10090.ENSMUSP00000067337	72195
10090.ENSMUSP00000067341	102414
10090.ENSMUSP00000067364	320040
10090.ENSMUSP00000067385	uc009mme.1
10090.ENSMUSP00000067434	11727
10090.ENSMUSP00000067445	20863
10090.ENSMUSP00000067477	171207
10090.ENSMUSP00000067496	2.3.2.27
10090.ENSMUSP00000067501	71667
10090.ENSMUSP00000067516	66875
10090.ENSMUSP00000067521	100090
10090.ENSMUSP00000067527	74748
10090.ENSMUSP00000067539	239790
10090.ENSMUSP00000067541	230558
10090.ENSMUSP00000067552	27364
10090.ENSMUSP00000067553	360212
10090.ENSMUSP00000067556	245827
10090.ENSMUSP00000067579	59028
10090.ENSMUSP00000067580	381673
10090.ENSMUSP00000067581	98402
10090.ENSMUSP00000067591	2.7.1.107
10090.ENSMUSP00000067598	14625
10090.ENSMUSP00000067603	212391
10090.ENSMUSP00000067611	319653
10090.ENSMUSP00000067614	19258
10090.ENSMUSP00000067632	14407
10090.ENSMUSP00000067640	387354
10090.ENSMUSP00000067647	78806
10090.ENSMUSP00000067662	235033
10090.ENSMUSP00000067680	50794
10090.ENSMUSP00000067681	66212
10090.ENSMUSP00000067682	13353
10090.ENSMUSP00000067685	544963
10090.ENSMUSP00000067689	71345
10090.ENSMUSP00000067691	71468
10090.ENSMUSP00000067694	P22605
10090.ENSMUSP00000067701	56229
10090.ENSMUSP00000067708	11472
10090.ENSMUSP00000067710	20726
10090.ENSMUSP00000067728	4ZPS
10090.ENSMUSP00000067734	387515
10090.ENSMUSP00000067737	16826
10090.ENSMUSP00000067752	170833
10090.ENSMUSP00000067774	66871
10090.ENSMUSP00000067779	110 kDa actin filament-associated protein
10090.ENSMUSP00000067783	14367
10090.ENSMUSP00000067786	1B07
10090.ENSMUSP00000067811	217779
10090.ENSMUSP00000067830	217830
10090.ENSMUSP00000067837	329547
10090.ENSMUSP00000067867	21787
10090.ENSMUSP00000067877	1XAU
10090.ENSMUSP00000067882	272589
10090.ENSMUSP00000067897	140498
10090.ENSMUSP00000067898	68151
10090.ENSMUSP00000067912	69684
10090.ENSMUSP00000067939	272009
10090.ENSMUSP00000067964	67839
10090.ENSMUSP00000068003	2.1.1.-
10090.ENSMUSP00000068004	104885
10090.ENSMUSP00000068007	2.7.11.1
10090.ENSMUSP00000068044	22441
10090.ENSMUSP00000068046	uc007nrx.1
10090.ENSMUSP00000068053	13406
10090.ENSMUSP00000068057	244813
10090.ENSMUSP00000068067	70237
10090.ENSMUSP00000068086	1.1.2.4
10090.ENSMUSP00000068101	EG215472
10090.ENSMUSP00000068103	217109
10090.ENSMUSP00000068111	108900
10090.ENSMUSP00000068120	14602
10090.ENSMUSP00000068123	12525
10090.ENSMUSP00000068148	3.1.27.-
10090.ENSMUSP00000068158	223927
10090.ENSMUSP00000068174	3.1.3.25
10090.ENSMUSP00000068178	242662
10090.ENSMUSP00000068187	170742
10090.ENSMUSP00000068192	269023
10090.ENSMUSP00000068195	106572
10090.ENSMUSP00000068197	56364
10090.ENSMUSP00000068203	66686
10090.ENSMUSP00000068238	1700001K19Rik
10090.ENSMUSP00000068253	4.6.1.2
10090.ENSMUSP00000068258	58208
10090.ENSMUSP00000068267	20901
10090.ENSMUSP00000068281	21833
10090.ENSMUSP00000068282	2.4.1.17
10090.ENSMUSP00000068298	11608
10090.ENSMUSP00000068309	2.1.1.-
10090.ENSMUSP00000068318	2.7.1.23
10090.ENSMUSP00000068321	74901
10090.ENSMUSP00000068332	F8VPL4
10090.ENSMUSP00000068374	17755
10090.ENSMUSP00000068380	1.14.11.-
10090.ENSMUSP00000068402	239659
10090.ENSMUSP00000068403	2.4.1.141
10090.ENSMUSP00000068426	503692
10090.ENSMUSP00000068450	235040
10090.ENSMUSP00000068468	A0A0R4J1B4
10090.ENSMUSP00000068470	109314
10090.ENSMUSP00000068471	52662
10090.ENSMUSP00000068479	11636
10090.ENSMUSP00000068487	22134
10090.ENSMUSP00000068491	105638
10090.ENSMUSP00000068508	72661
10090.ENSMUSP00000068511	68327
10090.ENSMUSP00000068516	26390
10090.ENSMUSP00000068532	2.4.1.-
10090.ENSMUSP00000068550	72972
10090.ENSMUSP00000068551	330189
10090.ENSMUSP00000068560	240442
10090.ENSMUSP00000068568	1.3.99.23
10090.ENSMUSP00000068587	229707
10090.ENSMUSP00000068590	2.4.1.-
10090.ENSMUSP00000068607	72392
10090.ENSMUSP00000068610	73024
10090.ENSMUSP00000068629	68339
10090.ENSMUSP00000068652	74309
10090.ENSMUSP00000068661	17248
10090.ENSMUSP00000068677	71918
10090.ENSMUSP00000068690	1-AGP acyltransferase 8
10090.ENSMUSP00000068699	237625
10090.ENSMUSP00000068713	108907
10090.ENSMUSP00000068716	271564
10090.ENSMUSP00000068731	1WFY
10090.ENSMUSP00000068738	A0A087WPC9
10090.ENSMUSP00000068753	331531
10090.ENSMUSP00000068758	330355
10090.ENSMUSP00000068770	4931417E11Rik
10090.ENSMUSP00000068772	68554
10090.ENSMUSP00000068775	E130116L18Rik
10090.ENSMUSP00000068790	195018
10090.ENSMUSP00000068792	433278
10090.ENSMUSP00000068804	211660
10090.ENSMUSP00000068807	72720
10090.ENSMUSP00000068828	116731
10090.ENSMUSP00000068834	211770
10090.ENSMUSP00000068846	93707
10090.ENSMUSP00000068850	3.1.1.29
10090.ENSMUSP00000068890	18645
10090.ENSMUSP00000068895	12334
10090.ENSMUSP00000068896	E9PX08
10090.ENSMUSP00000068904	2.7.11.22
10090.ENSMUSP00000068927	110794
10090.ENSMUSP00000068931	116871
10090.ENSMUSP00000068932	242484
10090.ENSMUSP00000068939	2.7.7.30
10090.ENSMUSP00000068940	26874
10090.ENSMUSP00000068946	MGI:1931250
10090.ENSMUSP00000068971	11905
10090.ENSMUSP00000068972	75645
10090.ENSMUSP00000068997	13531
10090.ENSMUSP00000068999	623781
10090.ENSMUSP00000069004	20054
10090.ENSMUSP00000069011	242202
10090.ENSMUSP00000069013	1WFU
10090.ENSMUSP00000069019	320111
10090.ENSMUSP00000069024	MGI:107556
10090.ENSMUSP00000069042	626578
10090.ENSMUSP00000069055	3.4.22.-
10090.ENSMUSP00000069077	234378
10090.ENSMUSP00000069078	66199
10090.ENSMUSP00000069080	12374
10090.ENSMUSP00000069081	NP_036067.2
10090.ENSMUSP00000069083	266815
10090.ENSMUSP00000069087	16779
10090.ENSMUSP00000069112	78755
10090.ENSMUSP00000069114	12778
10090.ENSMUSP00000069133	107976
10090.ENSMUSP00000069159	Commd5
10090.ENSMUSP00000069161	40 kDa BINP-binding protein
10090.ENSMUSP00000069165	231014
10090.ENSMUSP00000069182	93737
10090.ENSMUSP00000069187	414089
10090.ENSMUSP00000069209	13850
10090.ENSMUSP00000069212	109050
10090.ENSMUSP00000069230	3110082I17Rik
10090.ENSMUSP00000069231	21930
10090.ENSMUSP00000069238	2.3.1.-
10090.ENSMUSP00000069246	1.14.11.-
10090.ENSMUSP00000069247	433180
10090.ENSMUSP00000069255	3.1.4.12
10090.ENSMUSP00000069257	17931
10090.ENSMUSP00000069259	2.3.2.-
10090.ENSMUSP00000069275	F8WIU3
10090.ENSMUSP00000069284	2.7.1.67
10090.ENSMUSP00000069300	387343
10090.ENSMUSP00000069318	71756
10090.ENSMUSP00000069319	17085
10090.ENSMUSP00000069326	319455
10090.ENSMUSP00000069350	228355
10090.ENSMUSP00000069359	17962
10090.ENSMUSP00000069371	2.3.2.27
10090.ENSMUSP00000069416	16419
10090.ENSMUSP00000069418	12268
10090.ENSMUSP00000069422	230718
10090.ENSMUSP00000069429	20977
10090.ENSMUSP00000069432	231659
10090.ENSMUSP00000069443	MGI:1332638
10090.ENSMUSP00000069444	170772
10090.ENSMUSP00000069456	276891
10090.ENSMUSP00000069457	14600
10090.ENSMUSP00000069466	11488
10090.ENSMUSP00000069482	66237
10090.ENSMUSP00000069488	3.6.4.-
10090.ENSMUSP00000069495	27409
10090.ENSMUSP00000069505	217166
10090.ENSMUSP00000069525	99681
10090.ENSMUSP00000069529	20908
10090.ENSMUSP00000069539	2.3.1.21
10090.ENSMUSP00000069544	208426
10090.ENSMUSP00000069549	19877
10090.ENSMUSP00000069554	22601
10090.ENSMUSP00000069562	A2AA67
10090.ENSMUSP00000069578	18150
10090.ENSMUSP00000069616	13653
10090.ENSMUSP00000069631	1.1.1.105
10090.ENSMUSP00000069636	3.1.2.-
10090.ENSMUSP00000069644	3.4.24.-
10090.ENSMUSP00000069647	381838
10090.ENSMUSP00000069652	69136
10090.ENSMUSP00000069666	18088
10090.ENSMUSP00000069669	76788
10090.ENSMUSP00000069670	3.1.3.-
10090.ENSMUSP00000069674	270201
10090.ENSMUSP00000069681	14178
10090.ENSMUSP00000069692	223626
10090.ENSMUSP00000069697	381622
10090.ENSMUSP00000069699	3.4.13.20
10090.ENSMUSP00000069723	3.5.4.-
10090.ENSMUSP00000069728	14842
10090.ENSMUSP00000069744	19401
10090.ENSMUSP00000069751	110082
10090.ENSMUSP00000069752	66922
10090.ENSMUSP00000069764	380967
10090.ENSMUSP00000069765	378430
10090.ENSMUSP00000069768	353166
10090.ENSMUSP00000069774	1.5.1.20
10090.ENSMUSP00000069779	71583
10090.ENSMUSP00000069798	4933400A11Rik
10090.ENSMUSP00000069820	4930564D02Rik
10090.ENSMUSP00000069821	66722
10090.ENSMUSP00000069832	17138
10090.ENSMUSP00000069833	232717
10090.ENSMUSP00000069840	3.4.24.59
10090.ENSMUSP00000069849	210762
10090.ENSMUSP00000069850	12608
10090.ENSMUSP00000069851	2.7.-.-
10090.ENSMUSP00000069864	3.5.1.-
10090.ENSMUSP00000069872	17773
10090.ENSMUSP00000069900	110310
10090.ENSMUSP00000069901	uc009tfd.1
10090.ENSMUSP00000069912	442803
10090.ENSMUSP00000069914	A0A1L1STI2
10090.ENSMUSP00000069915	17240
10090.ENSMUSP00000069932	337924
10090.ENSMUSP00000069947	223732
10090.ENSMUSP00000069956	50876
10090.ENSMUSP00000069965	403187
10090.ENSMUSP00000070012	1.14.11.-
10090.ENSMUSP00000070018	68588
10090.ENSMUSP00000070019	18751
10090.ENSMUSP00000070037	100294583
10090.ENSMUSP00000070052	29812
10090.ENSMUSP00000070057	23863
10090.ENSMUSP00000070071	320633
10090.ENSMUSP00000070073	100038909
10090.ENSMUSP00000070109	4.1.1.90
10090.ENSMUSP00000070112	100073351
10090.ENSMUSP00000070113	4E50
10090.ENSMUSP00000070117	72891
10090.ENSMUSP00000070119	13446
10090.ENSMUSP00000070130	66650
10090.ENSMUSP00000070131	12526
10090.ENSMUSP00000070137	2310005G13Rik
10090.ENSMUSP00000070138	328829
10090.ENSMUSP00000070149	66075
10090.ENSMUSP00000070168	209239
10090.ENSMUSP00000070175	B430305J03Rik
10090.ENSMUSP00000070200	MGI:104774
10090.ENSMUSP00000070203	213393
10090.ENSMUSP00000070209	231571
10090.ENSMUSP00000070216	22704
10090.ENSMUSP00000070229	234366
10090.ENSMUSP00000070238	245195
10090.ENSMUSP00000070239	21819
10090.ENSMUSP00000070241	78506
10090.ENSMUSP00000070247	387512
10090.ENSMUSP00000070259	2.7.11.1
10090.ENSMUSP00000070261	B630019K06Rik
10090.ENSMUSP00000070270	329941
10090.ENSMUSP00000070279	3.6.4.13
10090.ENSMUSP00000070291	233918
10090.ENSMUSP00000070310	104362
10090.ENSMUSP00000070314	3.1.-.-
10090.ENSMUSP00000070322	A0A0U1RNV9
10090.ENSMUSP00000070339	57748
10090.ENSMUSP00000070345	12041
10090.ENSMUSP00000070355	2.7.11.22
10090.ENSMUSP00000070368	1,4-alpha-D-glucan glucanohydrolase 1
10090.ENSMUSP00000070369	380863
10090.ENSMUSP00000070382	328108
10090.ENSMUSP00000070394	2.8.2.-
10090.ENSMUSP00000070405	70209
10090.ENSMUSP00000070413	58233
10090.ENSMUSP00000070414	2.4.99.9
10090.ENSMUSP00000070445	2.7.11.15
10090.ENSMUSP00000070463	22696
10090.ENSMUSP00000070466	380608
10090.ENSMUSP00000070488	74694
10090.ENSMUSP00000070494	56410
10090.ENSMUSP00000070504	230376
10090.ENSMUSP00000070533	381229
10090.ENSMUSP00000070534	70567
10090.ENSMUSP00000070548	68755
10090.ENSMUSP00000070549	72572
10090.ENSMUSP00000070550	77252
10090.ENSMUSP00000070551	231633
10090.ENSMUSP00000070554	3.4.19.12
10090.ENSMUSP00000070558	234542
10090.ENSMUSP00000070560	3.4.24.-
10090.ENSMUSP00000070561	2.7.11.1
10090.ENSMUSP00000070572	A0A1W2P711
10090.ENSMUSP00000070575	3.1.3.16
10090.ENSMUSP00000070583	14245
10090.ENSMUSP00000070588	68328
10090.ENSMUSP00000070592	105439
10090.ENSMUSP00000070596	109054
10090.ENSMUSP00000070601	1700030J22Rik
10090.ENSMUSP00000070606	102747
10090.ENSMUSP00000070610	231147
10090.ENSMUSP00000070619	2.3.2.27
10090.ENSMUSP00000070629	619548
10090.ENSMUSP00000070648	497097
10090.ENSMUSP00000070685	269997
10090.ENSMUSP00000070709	14077
10090.ENSMUSP00000070718	68221
10090.ENSMUSP00000070719	78772
10090.ENSMUSP00000070725	72729
10090.ENSMUSP00000070726	226849
10090.ENSMUSP00000070727	2.3.1.225
10090.ENSMUSP00000070728	12234
10090.ENSMUSP00000070741	234311
10090.ENSMUSP00000070748	239408
10090.ENSMUSP00000070751	12215
10090.ENSMUSP00000070759	192136
10090.ENSMUSP00000070778	3.4.19.3
10090.ENSMUSP00000070791	353165
10090.ENSMUSP00000070825	72281
10090.ENSMUSP00000070834	270802
10090.ENSMUSP00000070836	14934
10090.ENSMUSP00000070840	224065
10090.ENSMUSP00000070847	70445
10090.ENSMUSP00000070865	2.3.1.6
10090.ENSMUSP00000070868	18783
10090.ENSMUSP00000070871	109785
